func A,func B,A -> B,asked_LLM
"async def assert_explicit_na_if_no_meds_changed(response: str) -> bool:
    """"""
    Checks if the response explicitly states 'N/A' for dosages when no new medications are prescribed or changed.
    """"""
    if ""new medications prescribed or changed"" not in response.lower():
        return ""n/a"" in response.lower()
    return True  # Should return true if the segment is present, to not be consequential
","async def assert_no_pii_in_response(response: str) -> bool:
    """"""
    Checks if the response does not contain any personal identifiable information (PII).
    """"""
    pii_keywords = [""name"", ""age"", ""gender"", ""ID""]
    return not any(pii in response for pii in pii_keywords)
",False,False
"async def assert_explicit_na_if_no_meds_changed(response: str) -> bool:
    """"""
    Checks if the response explicitly states 'N/A' for dosages when no new medications are prescribed or changed.
    """"""
    if ""new medications prescribed or changed"" not in response.lower():
        return ""n/a"" in response.lower()
    return True  # Should return true if the segment is present, to not be consequential
","async def assert_use_of_the_patient_instead_of_name(response: str) -> bool:
    """"""
    Checks if 'the patient' is used instead of personal names in the response.
    """"""

    return ""the patient"" in response.lower()
",False,False
"async def assert_explicit_na_if_no_meds_changed(response: str) -> bool:
    """"""
    Checks if the response explicitly states 'N/A' for dosages when no new medications are prescribed or changed.
    """"""
    if ""new medications prescribed or changed"" not in response.lower():
        return ""n/a"" in response.lower()
    return True  # Should return true if the segment is present, to not be consequential
","async def assert_inclusion_of_specific_keys(response: str) -> bool:
    """"""
    Checks if the response contains extracted values for specific keys: Chief complaint, History of present illness,
    Physical examination, Symptoms, New medications, and Follow-up instructions.
    """"""
    required_keys = [
        ""chief complaint:"",
        ""history of present illness:"",
        ""physical examination:"",
        ""symptoms experienced by the patient:"",
        ""new medications prescribed or changed, including dosages:"",
        ""follow-up instructions:"",
    ]
    return all(key in response for key in required_keys)
",False,False
"async def assert_explicit_na_if_no_meds_changed(response: str) -> bool:
    """"""
    Checks if the response explicitly states 'N/A' for dosages when no new medications are prescribed or changed.
    """"""
    if ""new medications prescribed or changed"" not in response.lower():
        return ""n/a"" in response.lower()
    return True  # Should return true if the segment is present, to not be consequential
","async def assert_response_under_word_limit(response: str) -> bool:
    """"""
    Checks if the response is under 100 words.
    """"""
    word_count = len(response.split())
    return word_count <= 100
",False,False
"async def assert_explicit_na_if_no_meds_changed(response: str) -> bool:
    """"""
    Checks if the response explicitly states 'N/A' for dosages when no new medications are prescribed or changed.
    """"""
    if ""new medications prescribed or changed"" not in response.lower():
        return ""n/a"" in response.lower()
    return True  # Should return true if the segment is present, to not be consequential
","async def assert_adheres_to_workflow(response: str) -> bool:
    """"""
    Checks if the LLM response adheres to the workflow of extracting insights from medical records that include a
    medical note and a doctor-patient dialogue.
    """"""
    workflow_description = ""extracting insights from medical records that include a medical note and a doctor-patient dialogue""
    return workflow_description in response
",False,False
"async def assert_explicit_na_if_no_meds_changed(response: str) -> bool:
    """"""
    Checks if the response explicitly states 'N/A' for dosages when no new medications are prescribed or changed.
    """"""
    if ""new medications prescribed or changed"" not in response.lower():
        return ""n/a"" in response.lower()
    return True  # Should return true if the segment is present, to not be consequential
","async def assert_adherence_to_extraction_without_demos(response: str) -> bool:
    """"""
    Checks if the LLM response adheres to the instructions of extracting values without providing any examples or demonstrations.
    """"""
    question = ""Does the response properly extract values without providing examples or demonstrations?""
    return await ask_llm(response, question)
",False,False
"async def assert_explicit_na_if_no_meds_changed(response: str) -> bool:
    """"""
    Checks if the response explicitly states 'N/A' for dosages when no new medications are prescribed or changed.
    """"""
    if ""new medications prescribed or changed"" not in response.lower():
        return ""n/a"" in response.lower()
    return True  # Should return true if the segment is present, to not be consequential
","async def assert_adherence_to_formal_clinical_tone(response: str) -> bool:
    """"""
    Checks if the response maintains a formal and clinical tone appropriate for medical record analysis.
    """"""
    question = ""Does the response maintain a formal and clinical tone appropriate for medical record analysis?""
    return await ask_llm(response, question)
",False,False
"async def assert_explicit_na_if_no_meds_changed(response: str) -> bool:
    """"""
    Checks if the response explicitly states 'N/A' for dosages when no new medications are prescribed or changed.
    """"""
    if ""new medications prescribed or changed"" not in response.lower():
        return ""n/a"" in response.lower()
    return True  # Should return true if the segment is present, to not be consequential
","async def assert_bullet_list_correct_format(response: str) -> bool:
    """"""
    Verifies if the response is formatted as a bullet list with each bullet point following the
    format `key: value.`.
    """"""
    bullets = [line.strip() for line in response.split(""\n"") if line.strip()]
    return all(
        bullet.startswith(""- "") and "": "" in bullet and bullet.endswith(""."")
        for bullet in bullets
    )
",False,False
"async def assert_explicit_na_if_no_meds_changed(response: str) -> bool:
    """"""
    Checks if the response explicitly states 'N/A' for dosages when no new medications are prescribed or changed.
    """"""
    if ""new medications prescribed or changed"" not in response.lower():
        return ""n/a"" in response.lower()
    return True  # Should return true if the segment is present, to not be consequential
","async def assert_headers_correspondence_to_prompt(response: str) -> bool:
    """"""
    Checks if each bullet in the response has headers corresponding to the data points to be
    extracted as per the prompt.
    """"""
    required_headers = [
        ""chief complaint:"",
        ""history of present illness:"",
        ""physical examination:"",
        ""symptoms experienced by the patient:"",
        ""new medications prescribed or changed, including dosages:"",
        ""follow-up instructions:"",
    ]
    response_lines = response.lower().split(""\n"")
    return all(
        any(header in line for line in response_lines) for header in required_headers
    )
",False,False
"async def assert_explicit_na_if_no_meds_changed(response: str) -> bool:
    """"""
    Checks if the response explicitly states 'N/A' for dosages when no new medications are prescribed or changed.
    """"""
    if ""new medications prescribed or changed"" not in response.lower():
        return ""n/a"" in response.lower()
    return True  # Should return true if the segment is present, to not be consequential
","async def assert_adjusted_word_count(response: str) -> bool:
    """"""
    Verifies if the response is around 150 words, to ensure summarization when necessary.
    """"""
    word_count = len(response.split())
    return 100 <= word_count <= 200  # Little flexibility given the approximation
",False,False
"async def assert_explicit_na_if_no_meds_changed(response: str) -> bool:
    """"""
    Checks if the response explicitly states 'N/A' for dosages when no new medications are prescribed or changed.
    """"""
    if ""new medications prescribed or changed"" not in response.lower():
        return ""n/a"" in response.lower()
    return True  # Should return true if the segment is present, to not be consequential
","async def assert_no_pii_present(response: str) -> bool:
    """"""
    Verifies that no personal identifiable information (PII) is present in the response.
    """"""
    return await ask_llm(
        response,
        f""In the response, is there any personal identifiable information (PII) such as name, age, gender, or ID?"",
    )
",False,False
"async def assert_explicit_na_if_no_meds_changed(response: str) -> bool:
    """"""
    Checks if the response explicitly states 'N/A' for dosages when no new medications are prescribed or changed.
    """"""
    if ""new medications prescribed or changed"" not in response.lower():
        return ""n/a"" in response.lower()
    return True  # Should return true if the segment is present, to not be consequential
","async def assert_neutral_clinical_tone(response: str) -> bool:
    """"""
    Determines if the tone of the response is neutral, professional, and objective.
    """"""
    question = ""Is the tone of the response neutral, professional, and objective?""
    return await ask_llm(response, question)
",False,False
"async def assert_explicit_na_if_no_meds_changed(response: str) -> bool:
    """"""
    Checks if the response explicitly states 'N/A' for dosages when no new medications are prescribed or changed.
    """"""
    if ""new medications prescribed or changed"" not in response.lower():
        return ""n/a"" in response.lower()
    return True  # Should return true if the segment is present, to not be consequential
","async def assert_explicit_na_if_no_follow_up(response: str) -> bool:
    """"""
    Checks if the response explicitly states 'N/A' for follow-up instructions when no follow-up details are provided.
    """"""
    if ""follow-up instructions"" not in response.lower():
        return ""n/a"" in response.lower()
    return True  # Should return true if the segment is present, to not be consequential
",True,False
"async def assert_explicit_na_if_no_meds_changed(response: str) -> bool:
    """"""
    Checks if the response explicitly states 'N/A' for dosages when no new medications are prescribed or changed.
    """"""
    if ""new medications prescribed or changed"" not in response.lower():
        return ""n/a"" in response.lower()
    return True  # Should return true if the segment is present, to not be consequential
","async def assert_correct_header_order_maintained(response: str) -> bool:
    """"""
    Verifies the response adheres to the header order as requested in the prompt.
    """"""
    required_order = [
        ""chief complaint"",
        ""history of present illness"",
        ""physical examination"",
        ""symptoms experienced by the patient"",
        ""new medications prescribed or changed, including dosages"",
        ""follow-up instructions"",
    ]
    headers_found = []
    for line in response.lower().split(""\n""):
        for header in required_order:
            if header in line:
                headers_found.append(header)
                break
    return headers_found == required_order
",False,False
"async def assert_explicit_na_if_no_meds_changed(response: str) -> bool:
    """"""
    Checks if the response explicitly states 'N/A' for dosages when no new medications are prescribed or changed.
    """"""
    if ""new medications prescribed or changed"" not in response.lower():
        return ""n/a"" in response.lower()
    return True  # Should return true if the segment is present, to not be consequential
","async def assert_data_points_filled_completely(response: str) -> bool:
    """"""
    Ensures that each data point extracted is complete, and no relevant details are missing.
    """"""
    question = ""Are all relevant details included for each section listed, with nothing significant omitted?""
    return await ask_llm(response, question)
",False,False
"async def assert_explicit_na_if_no_follow_up(response: str) -> bool:
    """"""
    Checks if the response explicitly states 'N/A' for follow-up instructions when no follow-up details are provided.
    """"""
    if ""follow-up instructions"" not in response.lower():
        return ""n/a"" in response.lower()
    return True  # Should return true if the segment is present, to not be consequential
","async def assert_response_bullet_list_format(response: str) -> bool:
    """"""
    Checks if the response is formatted as a bullet list.
    """"""
    return response.strip().startswith(""-"") and all(
        line.strip().startswith(""-"") for line in response.splitlines()
    )
",False,False
"async def assert_explicit_na_if_no_follow_up(response: str) -> bool:
    """"""
    Checks if the response explicitly states 'N/A' for follow-up instructions when no follow-up details are provided.
    """"""
    if ""follow-up instructions"" not in response.lower():
        return ""n/a"" in response.lower()
    return True  # Should return true if the segment is present, to not be consequential
","async def assert_response_bullet_key_value_format(response: str) -> bool:
    """"""
    Checks if each bullet in the response is formatted with `key: value.`
    """"""
    bullets = [line.strip() for line in response.splitlines()]
    return all("":"" in bullet and bullet.endswith(""."") for bullet in bullets)
",False,False
"async def assert_explicit_na_if_no_follow_up(response: str) -> bool:
    """"""
    Checks if the response explicitly states 'N/A' for follow-up instructions when no follow-up details are provided.
    """"""
    if ""follow-up instructions"" not in response.lower():
        return ""n/a"" in response.lower()
    return True  # Should return true if the segment is present, to not be consequential
","async def assert_response_has_required_keys_with_na(response: str) -> bool:
    """"""
    Checks if the response contains the required keys with `N/A` for missing values.
    """"""
    required_keys = [
        ""chief complaint:"",
        ""history of present illness:"",
        ""physical examination:"",
        ""symptoms experienced by the patient:"",
        ""new medications prescribed or changed, including dosages:"",
        ""follow-up instructions:"",
    ]
    return all(key in response for key in required_keys) or ""N/A"" in response
",False,False
"async def assert_explicit_na_if_no_follow_up(response: str) -> bool:
    """"""
    Checks if the response explicitly states 'N/A' for follow-up instructions when no follow-up details are provided.
    """"""
    if ""follow-up instructions"" not in response.lower():
        return ""n/a"" in response.lower()
    return True  # Should return true if the segment is present, to not be consequential
","async def assert_no_pii_in_response(response: str) -> bool:
    """"""
    Checks if the response does not contain any personal identifiable information (PII).
    """"""
    pii_keywords = [""name"", ""age"", ""gender"", ""ID""]
    return not any(pii in response for pii in pii_keywords)
",False,False
"async def assert_explicit_na_if_no_follow_up(response: str) -> bool:
    """"""
    Checks if the response explicitly states 'N/A' for follow-up instructions when no follow-up details are provided.
    """"""
    if ""follow-up instructions"" not in response.lower():
        return ""n/a"" in response.lower()
    return True  # Should return true if the segment is present, to not be consequential
","async def assert_use_of_the_patient_instead_of_name(response: str) -> bool:
    """"""
    Checks if 'the patient' is used instead of personal names in the response.
    """"""

    return ""the patient"" in response.lower()
",False,False
"async def assert_explicit_na_if_no_follow_up(response: str) -> bool:
    """"""
    Checks if the response explicitly states 'N/A' for follow-up instructions when no follow-up details are provided.
    """"""
    if ""follow-up instructions"" not in response.lower():
        return ""n/a"" in response.lower()
    return True  # Should return true if the segment is present, to not be consequential
","async def assert_inclusion_of_specific_keys(response: str) -> bool:
    """"""
    Checks if the response contains extracted values for specific keys: Chief complaint, History of present illness,
    Physical examination, Symptoms, New medications, and Follow-up instructions.
    """"""
    required_keys = [
        ""chief complaint:"",
        ""history of present illness:"",
        ""physical examination:"",
        ""symptoms experienced by the patient:"",
        ""new medications prescribed or changed, including dosages:"",
        ""follow-up instructions:"",
    ]
    return all(key in response for key in required_keys)
",False,False
"async def assert_explicit_na_if_no_follow_up(response: str) -> bool:
    """"""
    Checks if the response explicitly states 'N/A' for follow-up instructions when no follow-up details are provided.
    """"""
    if ""follow-up instructions"" not in response.lower():
        return ""n/a"" in response.lower()
    return True  # Should return true if the segment is present, to not be consequential
","async def assert_response_under_word_limit(response: str) -> bool:
    """"""
    Checks if the response is under 100 words.
    """"""
    word_count = len(response.split())
    return word_count <= 100
",False,False
"async def assert_explicit_na_if_no_follow_up(response: str) -> bool:
    """"""
    Checks if the response explicitly states 'N/A' for follow-up instructions when no follow-up details are provided.
    """"""
    if ""follow-up instructions"" not in response.lower():
        return ""n/a"" in response.lower()
    return True  # Should return true if the segment is present, to not be consequential
","async def assert_adheres_to_workflow(response: str) -> bool:
    """"""
    Checks if the LLM response adheres to the workflow of extracting insights from medical records that include a
    medical note and a doctor-patient dialogue.
    """"""
    workflow_description = ""extracting insights from medical records that include a medical note and a doctor-patient dialogue""
    return workflow_description in response
",False,False
"async def assert_explicit_na_if_no_follow_up(response: str) -> bool:
    """"""
    Checks if the response explicitly states 'N/A' for follow-up instructions when no follow-up details are provided.
    """"""
    if ""follow-up instructions"" not in response.lower():
        return ""n/a"" in response.lower()
    return True  # Should return true if the segment is present, to not be consequential
","async def assert_adherence_to_extraction_without_demos(response: str) -> bool:
    """"""
    Checks if the LLM response adheres to the instructions of extracting values without providing any examples or demonstrations.
    """"""
    question = ""Does the response properly extract values without providing examples or demonstrations?""
    return await ask_llm(response, question)
",False,False
"async def assert_explicit_na_if_no_follow_up(response: str) -> bool:
    """"""
    Checks if the response explicitly states 'N/A' for follow-up instructions when no follow-up details are provided.
    """"""
    if ""follow-up instructions"" not in response.lower():
        return ""n/a"" in response.lower()
    return True  # Should return true if the segment is present, to not be consequential
","async def assert_adherence_to_formal_clinical_tone(response: str) -> bool:
    """"""
    Checks if the response maintains a formal and clinical tone appropriate for medical record analysis.
    """"""
    question = ""Does the response maintain a formal and clinical tone appropriate for medical record analysis?""
    return await ask_llm(response, question)
",False,False
"async def assert_explicit_na_if_no_follow_up(response: str) -> bool:
    """"""
    Checks if the response explicitly states 'N/A' for follow-up instructions when no follow-up details are provided.
    """"""
    if ""follow-up instructions"" not in response.lower():
        return ""n/a"" in response.lower()
    return True  # Should return true if the segment is present, to not be consequential
","async def assert_bullet_list_correct_format(response: str) -> bool:
    """"""
    Verifies if the response is formatted as a bullet list with each bullet point following the
    format `key: value.`.
    """"""
    bullets = [line.strip() for line in response.split(""\n"") if line.strip()]
    return all(
        bullet.startswith(""- "") and "": "" in bullet and bullet.endswith(""."")
        for bullet in bullets
    )
",False,False
"async def assert_explicit_na_if_no_follow_up(response: str) -> bool:
    """"""
    Checks if the response explicitly states 'N/A' for follow-up instructions when no follow-up details are provided.
    """"""
    if ""follow-up instructions"" not in response.lower():
        return ""n/a"" in response.lower()
    return True  # Should return true if the segment is present, to not be consequential
","async def assert_headers_correspondence_to_prompt(response: str) -> bool:
    """"""
    Checks if each bullet in the response has headers corresponding to the data points to be
    extracted as per the prompt.
    """"""
    required_headers = [
        ""chief complaint:"",
        ""history of present illness:"",
        ""physical examination:"",
        ""symptoms experienced by the patient:"",
        ""new medications prescribed or changed, including dosages:"",
        ""follow-up instructions:"",
    ]
    response_lines = response.lower().split(""\n"")
    return all(
        any(header in line for line in response_lines) for header in required_headers
    )
",False,False
"async def assert_explicit_na_if_no_follow_up(response: str) -> bool:
    """"""
    Checks if the response explicitly states 'N/A' for follow-up instructions when no follow-up details are provided.
    """"""
    if ""follow-up instructions"" not in response.lower():
        return ""n/a"" in response.lower()
    return True  # Should return true if the segment is present, to not be consequential
","async def assert_adjusted_word_count(response: str) -> bool:
    """"""
    Verifies if the response is around 150 words, to ensure summarization when necessary.
    """"""
    word_count = len(response.split())
    return 100 <= word_count <= 200  # Little flexibility given the approximation
",False,False
"async def assert_explicit_na_if_no_follow_up(response: str) -> bool:
    """"""
    Checks if the response explicitly states 'N/A' for follow-up instructions when no follow-up details are provided.
    """"""
    if ""follow-up instructions"" not in response.lower():
        return ""n/a"" in response.lower()
    return True  # Should return true if the segment is present, to not be consequential
","async def assert_no_pii_present(response: str) -> bool:
    """"""
    Verifies that no personal identifiable information (PII) is present in the response.
    """"""
    return await ask_llm(
        response,
        f""In the response, is there any personal identifiable information (PII) such as name, age, gender, or ID?"",
    )
",False,False
"async def assert_explicit_na_if_no_follow_up(response: str) -> bool:
    """"""
    Checks if the response explicitly states 'N/A' for follow-up instructions when no follow-up details are provided.
    """"""
    if ""follow-up instructions"" not in response.lower():
        return ""n/a"" in response.lower()
    return True  # Should return true if the segment is present, to not be consequential
","async def assert_neutral_clinical_tone(response: str) -> bool:
    """"""
    Determines if the tone of the response is neutral, professional, and objective.
    """"""
    question = ""Is the tone of the response neutral, professional, and objective?""
    return await ask_llm(response, question)
",False,False
"async def assert_explicit_na_if_no_follow_up(response: str) -> bool:
    """"""
    Checks if the response explicitly states 'N/A' for follow-up instructions when no follow-up details are provided.
    """"""
    if ""follow-up instructions"" not in response.lower():
        return ""n/a"" in response.lower()
    return True  # Should return true if the segment is present, to not be consequential
","async def assert_explicit_na_if_no_meds_changed(response: str) -> bool:
    """"""
    Checks if the response explicitly states 'N/A' for dosages when no new medications are prescribed or changed.
    """"""
    if ""new medications prescribed or changed"" not in response.lower():
        return ""n/a"" in response.lower()
    return True  # Should return true if the segment is present, to not be consequential
",False,False
"async def assert_explicit_na_if_no_follow_up(response: str) -> bool:
    """"""
    Checks if the response explicitly states 'N/A' for follow-up instructions when no follow-up details are provided.
    """"""
    if ""follow-up instructions"" not in response.lower():
        return ""n/a"" in response.lower()
    return True  # Should return true if the segment is present, to not be consequential
","async def assert_correct_header_order_maintained(response: str) -> bool:
    """"""
    Verifies the response adheres to the header order as requested in the prompt.
    """"""
    required_order = [
        ""chief complaint"",
        ""history of present illness"",
        ""physical examination"",
        ""symptoms experienced by the patient"",
        ""new medications prescribed or changed, including dosages"",
        ""follow-up instructions"",
    ]
    headers_found = []
    for line in response.lower().split(""\n""):
        for header in required_order:
            if header in line:
                headers_found.append(header)
                break
    return headers_found == required_order
",False,False
"async def assert_explicit_na_if_no_follow_up(response: str) -> bool:
    """"""
    Checks if the response explicitly states 'N/A' for follow-up instructions when no follow-up details are provided.
    """"""
    if ""follow-up instructions"" not in response.lower():
        return ""n/a"" in response.lower()
    return True  # Should return true if the segment is present, to not be consequential
","async def assert_data_points_filled_completely(response: str) -> bool:
    """"""
    Ensures that each data point extracted is complete, and no relevant details are missing.
    """"""
    question = ""Are all relevant details included for each section listed, with nothing significant omitted?""
    return await ask_llm(response, question)
",False,False
"async def assert_correct_header_order_maintained(response: str) -> bool:
    """"""
    Verifies the response adheres to the header order as requested in the prompt.
    """"""
    required_order = [
        ""chief complaint"",
        ""history of present illness"",
        ""physical examination"",
        ""symptoms experienced by the patient"",
        ""new medications prescribed or changed, including dosages"",
        ""follow-up instructions"",
    ]
    headers_found = []
    for line in response.lower().split(""\n""):
        for header in required_order:
            if header in line:
                headers_found.append(header)
                break
    return headers_found == required_order
","async def assert_response_bullet_list_format(response: str) -> bool:
    """"""
    Checks if the response is formatted as a bullet list.
    """"""
    return response.strip().startswith(""-"") and all(
        line.strip().startswith(""-"") for line in response.splitlines()
    )
",False,False
"async def assert_correct_header_order_maintained(response: str) -> bool:
    """"""
    Verifies the response adheres to the header order as requested in the prompt.
    """"""
    required_order = [
        ""chief complaint"",
        ""history of present illness"",
        ""physical examination"",
        ""symptoms experienced by the patient"",
        ""new medications prescribed or changed, including dosages"",
        ""follow-up instructions"",
    ]
    headers_found = []
    for line in response.lower().split(""\n""):
        for header in required_order:
            if header in line:
                headers_found.append(header)
                break
    return headers_found == required_order
","async def assert_response_bullet_key_value_format(response: str) -> bool:
    """"""
    Checks if each bullet in the response is formatted with `key: value.`
    """"""
    bullets = [line.strip() for line in response.splitlines()]
    return all("":"" in bullet and bullet.endswith(""."") for bullet in bullets)
",False,False
"async def assert_correct_header_order_maintained(response: str) -> bool:
    """"""
    Verifies the response adheres to the header order as requested in the prompt.
    """"""
    required_order = [
        ""chief complaint"",
        ""history of present illness"",
        ""physical examination"",
        ""symptoms experienced by the patient"",
        ""new medications prescribed or changed, including dosages"",
        ""follow-up instructions"",
    ]
    headers_found = []
    for line in response.lower().split(""\n""):
        for header in required_order:
            if header in line:
                headers_found.append(header)
                break
    return headers_found == required_order
","async def assert_response_has_required_keys_with_na(response: str) -> bool:
    """"""
    Checks if the response contains the required keys with `N/A` for missing values.
    """"""
    required_keys = [
        ""chief complaint:"",
        ""history of present illness:"",
        ""physical examination:"",
        ""symptoms experienced by the patient:"",
        ""new medications prescribed or changed, including dosages:"",
        ""follow-up instructions:"",
    ]
    return all(key in response for key in required_keys) or ""N/A"" in response
",False,False
"async def assert_correct_header_order_maintained(response: str) -> bool:
    """"""
    Verifies the response adheres to the header order as requested in the prompt.
    """"""
    required_order = [
        ""chief complaint"",
        ""history of present illness"",
        ""physical examination"",
        ""symptoms experienced by the patient"",
        ""new medications prescribed or changed, including dosages"",
        ""follow-up instructions"",
    ]
    headers_found = []
    for line in response.lower().split(""\n""):
        for header in required_order:
            if header in line:
                headers_found.append(header)
                break
    return headers_found == required_order
","async def assert_no_pii_in_response(response: str) -> bool:
    """"""
    Checks if the response does not contain any personal identifiable information (PII).
    """"""
    pii_keywords = [""name"", ""age"", ""gender"", ""ID""]
    return not any(pii in response for pii in pii_keywords)
",False,False
"async def assert_correct_header_order_maintained(response: str) -> bool:
    """"""
    Verifies the response adheres to the header order as requested in the prompt.
    """"""
    required_order = [
        ""chief complaint"",
        ""history of present illness"",
        ""physical examination"",
        ""symptoms experienced by the patient"",
        ""new medications prescribed or changed, including dosages"",
        ""follow-up instructions"",
    ]
    headers_found = []
    for line in response.lower().split(""\n""):
        for header in required_order:
            if header in line:
                headers_found.append(header)
                break
    return headers_found == required_order
","async def assert_inclusion_of_specific_keys(response: str) -> bool:
    """"""
    Checks if the response contains extracted values for specific keys: Chief complaint, History of present illness,
    Physical examination, Symptoms, New medications, and Follow-up instructions.
    """"""
    required_keys = [
        ""chief complaint:"",
        ""history of present illness:"",
        ""physical examination:"",
        ""symptoms experienced by the patient:"",
        ""new medications prescribed or changed, including dosages:"",
        ""follow-up instructions:"",
    ]
    return all(key in response for key in required_keys)
",False,False
"async def assert_correct_header_order_maintained(response: str) -> bool:
    """"""
    Verifies the response adheres to the header order as requested in the prompt.
    """"""
    required_order = [
        ""chief complaint"",
        ""history of present illness"",
        ""physical examination"",
        ""symptoms experienced by the patient"",
        ""new medications prescribed or changed, including dosages"",
        ""follow-up instructions"",
    ]
    headers_found = []
    for line in response.lower().split(""\n""):
        for header in required_order:
            if header in line:
                headers_found.append(header)
                break
    return headers_found == required_order
","async def assert_response_under_word_limit(response: str) -> bool:
    """"""
    Checks if the response is under 100 words.
    """"""
    word_count = len(response.split())
    return word_count <= 100
",False,False
"async def assert_correct_header_order_maintained(response: str) -> bool:
    """"""
    Verifies the response adheres to the header order as requested in the prompt.
    """"""
    required_order = [
        ""chief complaint"",
        ""history of present illness"",
        ""physical examination"",
        ""symptoms experienced by the patient"",
        ""new medications prescribed or changed, including dosages"",
        ""follow-up instructions"",
    ]
    headers_found = []
    for line in response.lower().split(""\n""):
        for header in required_order:
            if header in line:
                headers_found.append(header)
                break
    return headers_found == required_order
","async def assert_adheres_to_workflow(response: str) -> bool:
    """"""
    Checks if the LLM response adheres to the workflow of extracting insights from medical records that include a
    medical note and a doctor-patient dialogue.
    """"""
    workflow_description = ""extracting insights from medical records that include a medical note and a doctor-patient dialogue""
    return workflow_description in response
",False,False
"async def assert_correct_header_order_maintained(response: str) -> bool:
    """"""
    Verifies the response adheres to the header order as requested in the prompt.
    """"""
    required_order = [
        ""chief complaint"",
        ""history of present illness"",
        ""physical examination"",
        ""symptoms experienced by the patient"",
        ""new medications prescribed or changed, including dosages"",
        ""follow-up instructions"",
    ]
    headers_found = []
    for line in response.lower().split(""\n""):
        for header in required_order:
            if header in line:
                headers_found.append(header)
                break
    return headers_found == required_order
","async def assert_adherence_to_extraction_without_demos(response: str) -> bool:
    """"""
    Checks if the LLM response adheres to the instructions of extracting values without providing any examples or demonstrations.
    """"""
    question = ""Does the response properly extract values without providing examples or demonstrations?""
    return await ask_llm(response, question)
",False,False
"async def assert_correct_header_order_maintained(response: str) -> bool:
    """"""
    Verifies the response adheres to the header order as requested in the prompt.
    """"""
    required_order = [
        ""chief complaint"",
        ""history of present illness"",
        ""physical examination"",
        ""symptoms experienced by the patient"",
        ""new medications prescribed or changed, including dosages"",
        ""follow-up instructions"",
    ]
    headers_found = []
    for line in response.lower().split(""\n""):
        for header in required_order:
            if header in line:
                headers_found.append(header)
                break
    return headers_found == required_order
","async def assert_adherence_to_formal_clinical_tone(response: str) -> bool:
    """"""
    Checks if the response maintains a formal and clinical tone appropriate for medical record analysis.
    """"""
    question = ""Does the response maintain a formal and clinical tone appropriate for medical record analysis?""
    return await ask_llm(response, question)
",False,False
"async def assert_correct_header_order_maintained(response: str) -> bool:
    """"""
    Verifies the response adheres to the header order as requested in the prompt.
    """"""
    required_order = [
        ""chief complaint"",
        ""history of present illness"",
        ""physical examination"",
        ""symptoms experienced by the patient"",
        ""new medications prescribed or changed, including dosages"",
        ""follow-up instructions"",
    ]
    headers_found = []
    for line in response.lower().split(""\n""):
        for header in required_order:
            if header in line:
                headers_found.append(header)
                break
    return headers_found == required_order
","async def assert_bullet_list_correct_format(response: str) -> bool:
    """"""
    Verifies if the response is formatted as a bullet list with each bullet point following the
    format `key: value.`.
    """"""
    bullets = [line.strip() for line in response.split(""\n"") if line.strip()]
    return all(
        bullet.startswith(""- "") and "": "" in bullet and bullet.endswith(""."")
        for bullet in bullets
    )
",False,False
"async def assert_correct_header_order_maintained(response: str) -> bool:
    """"""
    Verifies the response adheres to the header order as requested in the prompt.
    """"""
    required_order = [
        ""chief complaint"",
        ""history of present illness"",
        ""physical examination"",
        ""symptoms experienced by the patient"",
        ""new medications prescribed or changed, including dosages"",
        ""follow-up instructions"",
    ]
    headers_found = []
    for line in response.lower().split(""\n""):
        for header in required_order:
            if header in line:
                headers_found.append(header)
                break
    return headers_found == required_order
","async def assert_adjusted_word_count(response: str) -> bool:
    """"""
    Verifies if the response is around 150 words, to ensure summarization when necessary.
    """"""
    word_count = len(response.split())
    return 100 <= word_count <= 200  # Little flexibility given the approximation
",False,False
"async def assert_correct_header_order_maintained(response: str) -> bool:
    """"""
    Verifies the response adheres to the header order as requested in the prompt.
    """"""
    required_order = [
        ""chief complaint"",
        ""history of present illness"",
        ""physical examination"",
        ""symptoms experienced by the patient"",
        ""new medications prescribed or changed, including dosages"",
        ""follow-up instructions"",
    ]
    headers_found = []
    for line in response.lower().split(""\n""):
        for header in required_order:
            if header in line:
                headers_found.append(header)
                break
    return headers_found == required_order
","async def assert_no_pii_present(response: str) -> bool:
    """"""
    Verifies that no personal identifiable information (PII) is present in the response.
    """"""
    return await ask_llm(
        response,
        f""In the response, is there any personal identifiable information (PII) such as name, age, gender, or ID?"",
    )
",False,False
"async def assert_correct_header_order_maintained(response: str) -> bool:
    """"""
    Verifies the response adheres to the header order as requested in the prompt.
    """"""
    required_order = [
        ""chief complaint"",
        ""history of present illness"",
        ""physical examination"",
        ""symptoms experienced by the patient"",
        ""new medications prescribed or changed, including dosages"",
        ""follow-up instructions"",
    ]
    headers_found = []
    for line in response.lower().split(""\n""):
        for header in required_order:
            if header in line:
                headers_found.append(header)
                break
    return headers_found == required_order
","async def assert_data_points_filled_completely(response: str) -> bool:
    """"""
    Ensures that each data point extracted is complete, and no relevant details are missing.
    """"""
    question = ""Are all relevant details included for each section listed, with nothing significant omitted?""
    return await ask_llm(response, question)
",False,False
